key,value,definition
ssr:type,bruk,ssr: tipus	=	Bruk
smoothness,good,suavitat	=	bé
smoothness,bad,suavitat	=	dolent
smoothness,intermediate,suavitat	=	enterrar
smoothness,excellent,suavitat	=	excel·lent
smoothness,horrible,suavitat	=	horrible
smoothness,impassable,suavitat	=	infranquejable
smoothness,very_horrible,suavitat	=	molt horrible
smoothness,very_bad,suavitat	=	molt malament
substation,compensation,subestació	=	compensació
substation,compression,subestació	=	compressió
substation,converter,subestació	=	convertidor
substation,distribution,subestació	=	distribució
substation,minor_distribution,subestació	=	distribució_menor
substation,generation,subestació	=	generació
substation,industrial,subestació	=	industrial
substation,measurement,subestació	=	mesurament
substation,traction,subestació	=	tracció
substation,transition,subestació	=	transició
substation,transmission,subestació	=	transmissió
sub_sea,reef,submarí	=	escull
ale_supply,limited,subministrament de cervesa	=	limitat
substance,water,substància	=	aigua
substance,hot_water,substància	=	aigua calenta
substance,rainwater,substància	=	aigua de pluja
substance,sewage,substància	=	aigües residuals
substance,wastewater,substància	=	aigües residuals
substance,fuel,substància	=	combustible
substance,gas,substància	=	gas
substance,CNG,substància	=	GNC
substance,LNG,substància	=	GNL
substance,waterwaste,substància	=	malbaratament d'aigua
substance,oil,substància	=	oli
surface,acrylic,superfície	=	acrílic
surface,clay,superfície	=	argila
surface,sett,superfície	=	assentar
surface,bitmac,superfície	=	bitmac
surface,dirt,superfície	=	brutícia
surface,ice_road,superfície	=	camí de gel
surface,carpet,superfície	=	catifa
surface,rubber,superfície	=	cautxú
surface,cement,superfície	=	ciment
surface,cobblestone,superfície	=	còdols
surface,pebblestone,superfície	=	còdols
surface,compacted,superfície	=	comprimit
surface,hard,superfície	=	dur
surface,plastic,superfície	=	el plàstic
surface,interlock,superfície	=	entrellaçar
surface,stepping_stones,superfície	=	esglaons
surface,woodchips,superfície	=	estelles de fusta
surface,mud,superfície	=	fang
surface,concrete:plates,superfície	=	formigó: plaques
surface,concrete:lanes,superfície	=	formigó:carrils
surface,wood,superfície	=	fusta
surface,ice,superfície	=	gel
surface,artificial_grass,superfície	=	gespa artificial
surface,artificial_turf,superfície	=	gespa artificial
surface,granite,superfície	=	granit
surface,gravel,superfície	=	grava
surface,fine_gravel,superfície	=	grava_fina
surface,cobblestone:flattened,superfície	=	llamborda: aplanat
surface,paving_stones,superfície	=	llambordes
surface,unhewn_cobblestone,superfície	=	llambordes sense tallar
surface,paving_stones:20,superfície	=	llambordes: 20
surface,paving_stones:30,superfície	=	llambordes:30
surface,brick,superfície	=	maó
surface,bricks,superfície	=	maons
surface,metal,superfície	=	metall
surface,snow,superfície	=	neu
surface,roman_paving,superfície	=	paviment romà
surface,grass_paver,superfície	=	pavimentadora_herba
surface,stone,superfície	=	pedra
surface,tarmac,superfície	=	pista
surface,metal_grid,superfície	=	reixeta_metalica
surface,rock,superfície	=	roca
surface,rocky,superfície	=	rocós
surface,rocks,superfície	=	roques
surface,chipseal,superfície	=	segell de xip
surface,trail,superfície	=	sender
surface,unpaved_minor,superfície	=	sense pavimentar_menor
surface,sand,superfície	=	sorra
surface,tarmacadam,superfície	=	tarmacadam
surface,tartan,superfície	=	tartan
surface,earth,superfície	=	terra
surface,soil,superfície	=	terra
surface,dirt/sand,superfície	=	terra/sorra
surface,ground,superfície	=	terrestre
supervised,no,supervisat	=	no
support,tree,suport	=	arbre
support,wire,suport	=	cable
support,trunk,suport	=	maleter
support,ornamental,suport	=	ornamental
support,power_pole,suport	=	pal d'energia
support,poles,suport	=	pals
support,wall,suport	=	paret
support,pedestal,suport	=	pedestal
support,pole,suport	=	pol
support,post,suport	=	publicar
support,street_furniture:transit_shelter,suport	=	street_furniture:transit_shelter
support,ground,suport	=	terrestre
dcgis:captureyear,19990331,surrei: data	=	*
fee,no,tarifa	=	no
bench,no,taula de treball	=	no
changing_table,limited,taula per canviar bolquers	=	limitat
changing_table,no,taula per canviar bolquers	=	no
taxon:family,Arecaceae,taxó: família	=	arecàcies
taxon,Acer␣platanoides,tàxon	=	Acer_platanoides
taxon,Aesculus␣hippocastanum,tàxon	=	Aesculus_hippocastanum
theatre:type,open_air,teatre: tipus	=	aire lliure
theatre:type,amphi,teatre: tipus	=	amphi
theatre:type,concert_hall,teatre: tipus	=	sala de concerts
theatre:type,opera_house,teatre: tipus	=	teatre de l'Òpera
theatre:genre,philharmonic,teatre:gènere	=	filharmònic
telecom,antenna,telecomunicacions	=	antena
telecom,outdoor_dslam,telecomunicacions	=	ball a l'aire lliure
telecom,data_center,telecomunicacions	=	centre de dades
telecom,data_centre,telecomunicacions	=	centre de dades
telecom,datacenter,telecomunicacions	=	centre de dades
telecom,cross-connect,telecomunicacions	=	connexió creuada
telecom,service_device,telecomunicacions	=	dispositiu de servei
telecom,street_cabinet,telecomunicacions	=	gabinet del carrer
telecom,exchange,telecomunicacions	=	intercanvi
telecom,central_office,telecomunicacions	=	oficina central
telecom,pole,telecomunicacions	=	pol
telecom,connection_point,telecomunicacions	=	punt de connexió
telecom,distribution_point,telecomunicacions	=	punt de distribució
telecom,remote_digital_terminal,telecomunicacions	=	terminal digital remot
telecom,remote_terminal,telecomunicacions	=	terminal remota
telecom:medium,coaxial,telecomunicacions: mitjà	=	coaxial
telecom:medium,copper,telecomunicacions: mitjà	=	coure
telecom:medium,fibre,telecomunicacions: mitjà	=	fibra
contact:phone,+7␣800␣2347000,telèfon de contacte	=	*
telescope:type,optical,telescopi: tipus	=	òptic
telescope:type,radio,telescopi: tipus	=	ràdio
artwork_subject,sheela-na-gig,tema de l'obra d'art	=	sheela-na-concert
leisure,wildlife_hide,temps lliure	=	amagatall de vida silvestre
leisure,dancing,temps lliure	=	ball
leisure,dance,temps lliure	=	ballar
leisure,foot_bath,temps lliure	=	Bany de peus
leisure,turkish_bath,temps lliure	=	bany turc
leisure,hot_tub,temps lliure	=	Banyera d´hidromassatge
leisure,bbq,temps lliure	=	barbacoa
leisure,Red_Light_District,temps lliure	=	Barri vermell
leisure,wellness,temps lliure	=	benestar
leisure,bowling_alley,temps lliure	=	bolera
leisure,sunbathing,temps lliure	=	bronzejar-se
leisure,disc_golf_course,temps lliure	=	camp de golf de disc
leisure,practice_pitch,temps lliure	=	camp de pràctica
leisure,shooting_ground,temps lliure	=	camp de tir
leisure,summer_camp,temps lliure	=	campament d'estiu
leisure,club_house,temps lliure	=	casa club
leisure,casino,temps lliure	=	casino
leisure,adult_gaming_centre,temps lliure	=	centre de jocs per a adults
leisure,recreation_centre,temps lliure	=	centre de recreació
leisure,club,temps lliure	=	club
leisure,sailing_club,temps lliure	=	Club Nàutic
leisure,social_club,temps lliure	=	Club Social
leisure,barefoot,temps lliure	=	descalç
leisure,events,temps lliure	=	esdeveniments
leisure,hackerspace,temps lliure	=	espai hacker
leisure,soccer_golf,temps lliure	=	golf de futbol
leisure,village_swing,temps lliure	=	gronxador del poble
leisure,gambling,temps lliure	=	joc
leisure,escape_game,temps lliure	=	joc d'escapament
leisure,indoor_play,temps lliure	=	joc d'interior
leisure,maze,temps lliure	=	laberint
leisure,axe_throwing,temps lliure	=	llançament de destral
leisure,bathing_place,temps lliure	=	lloc de bany
leisure,music_venue,temps lliure	=	lloc de música
leisure,picnic_site,temps lliure	=	lloc de pícnic
leisure,miniature_golf,temps lliure	=	minigolf
leisure,ski_playground,temps lliure	=	parc d'esquí
leisure,trampoline_park,temps lliure	=	parc de trampolins
leisure,parklet,temps lliure	=	parklet
leisure,schoolyard,temps lliure	=	pati
leisure,bird_hide,temps lliure	=	pell d'ocell
leisure,picnic,temps lliure	=	pícnic
leisure,paddling_pool,temps lliure	=	piscina infantil
leisure,ice_rink,temps lliure	=	Pista de gel
leisure,beach,temps lliure	=	platja
leisure,hot_spring,temps lliure	=	primavera calorosa
leisure,bandstand,temps lliure	=	quiosc de música
leisure,landscape_reserve,temps lliure	=	reserva paisatgística
leisure,bingo_hall,temps lliure	=	sala de bingo
leisure,amusement_arcade,temps lliure	=	sala de jocs
leisure,video_arcade,temps lliure	=	sala de videojocs
leisure,tanning_salon,temps lliure	=	Saló de bronzejat
leisure,arena,temps lliure	=	sorra
leisure,table_tennis_table,temps lliure	=	taula de tenis
leisure,festival_grounds,temps lliure	=	terrenys del festival
leisure,swimming_area,temps lliure	=	zona de bany
collection_times,Mo-Fr␣08:00,temps_de_col·lecció	=	dl-vie_08:00
collection_times,Mo-Fr␣09:00;␣Sa␣07:00,temps_de_col·lecció	=	dl-vie_09:00;_dissab_07:00
embankment,dyke,terraplè	=	dic
recreation_ground,showground,terreny d'esbarjo	=	recinte firal
farmland,field,terres de cultiu	=	camp
farmland,arable,terres de cultiu	=	cultivable
farmland,pasture,terres de cultiu	=	pastura
teryt:updated_by,teryt2osm␣combine.py␣v.␣43,teryt:actualitzat_per	=	teryt2osm_combine.py_v._43
toilets:num_chambers,1,teryt:rm	=	*
population:date,2010-10-14,teryt:stan_na	=	*
tiger:CLASSFP,C1,tigre: CLASEFP	=	C1
tiger:county,*,tigre: comtat	=	*
tiger:CPI,N,tigre: IPC	=	nord
tiger:PCINECTA,N,tigre: PCINECTA	=	nord
tiger:reviewed,aerial,tigre: revisat	=	aeri
tiger:reviewed,no,tigre: revisat	=	no
tiger:reviewed,position,tigre: revisat	=	posició
tiger:separated,no,tigre: separat	=	no
tiger:cfcc,A11,tigre:cfcc	=	*
tiger:source,tiger_import_dch_v0.6_20070808,tigre:font	=	tiger_import_dch_v0.6_20070808
tiger:FUNCSTAT,A,tigre:FUNCSTAT	=	*
tiger:MTFCC,G4110,tigre:MTFCC	=	G4110
tiger:mtfcc,S1400,tigre:mtfcc	=	S1400
tiger:name_base,10th,tigre:nom_base	=	*
tiger:name_type_2,Rd,tigre:nom_tipus_2	=	Carrer
tiger:PCICBSA,N,tigre:PCICBSA	=	nord
tiger:upload_uuid,bulk_upload.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,tigre:upload_uuid	=	carga_bulk.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9
type,*,tipus	=	*
type,associated_address,tipus	=	adreça_associada
type,water,tipus	=	aigua
type,enforcement,tipus	=	aplicació
type,area,tipus	=	àrea
type,land_area,tipus	=	àrea terrestre
type,dual_carriageway,tipus	=	autovia
type,heat,tipus	=	calor
type,waterway,tipus	=	camí aquàtic
type,street,tipus	=	carrer
type,associatedStreet,tipus	=	carrer associat
type,turnlanes:turns,tipus	=	carrils de gir: girs
type,turnlanes:lengths,tipus	=	carrils de gir: longituds
type,commercial,tipus	=	comercial
type,watershed,tipus	=	conca
type,traffic_signals_set,tipus	=	conjunt de senyals de trànsit
type,connectivity,tipus	=	connectivitat
type,chronology,tipus	=	cronologia
type,building,tipus	=	edifici
type,container,tipus	=	envàs
type,physical,tipus	=	físic
type,gas,tipus	=	gas
type,group,tipus	=	grup
type,leading_line,tipus	=	línia principal
type,site,tipus	=	lloc
type,leading_light,tipus	=	Llum guia
type,maneuver,tipus	=	maniobra
type,maneuvre,tipus	=	maniobra
type,manoeuvre,tipus	=	maniobra
type,multilinestring,tipus	=	multilínia
type,multipolygon,tipus	=	multipolígon
type,node,tipus	=	node
type,normal,tipus	=	normal
type,palm,tipus	=	palmera
type,stop,tipus	=	parada
type,boundary,tipus	=	Perímetre
type,person,tipus	=	persona
type,oil,tipus	=	petroli
type,Village,tipus	=	Poble
type,power,tipus	=	poder
type,bridge,tipus	=	pont
type,dugwell,tipus	=	pou excavat
type,defaults,tipus	=	predeterminats
type,provides_feature,tipus	=	proporciona_característica
type,Public,tipus	=	Públic
type,observation_spot,tipus	=	punt d'observació
type,benchmark,tipus	=	punt de referència
type,fixed_point,tipus	=	punt fix
type,collection,tipus	=	recopilació
type,residential,tipus	=	Residencial
type,restriction,tipus	=	restricció
type,lane_restriction,tipus	=	restricció de carril
type,route,tipus	=	ruta
type,route_master,tipus	=	ruta_mestra
type,health,tipus	=	salut
type,destinationsign,tipus	=	senyal de destinació
type,destination_sign,tipus	=	signe_destí
type,superroute,tipus	=	superruta
type,telecom,tipus	=	telecomunicacions
type,TMC,tipus	=	TMC
type,tmc:point,tipus	=	tmc:punt
type,transit,tipus	=	trànsit
type,public_transport,tipus	=	transport públic
type,triangulation,tipus	=	triangulació
type,tunnel,tipus	=	túnel
type,junction,tipus	=	unió
type,network,tipus	=	xarxa
bunker_type,gun_emplacement,tipus búnquer	=	emplaçament d'armes
bunker_type,munitions,tipus búnquer	=	proveïments
bunker_type,personnel_shelter,tipus búnquer	=	refugi de personal
bunker_type,hardened_aircraft_shelter,tipus búnquer	=	refugi reforçat per a avions
bunker_type,technical,tipus búnquer	=	tècnic
castle_type,castrum,tipus castell	=	castre
castle_type,citadel,tipus castell	=	ciutadella
castle_type,defensive,tipus castell	=	defensiu
castle_type,fortress,tipus castell	=	fortalesa
castle_type,kremlin,tipus castell	=	kremlin
castle_type,stately,tipus castell	=	majestuós
castle_type,palace,tipus castell	=	palau
castle_type,manor,tipus castell	=	senyoriu
castle_type,shiro,tipus castell	=	Shiro
building,*,tipus d'edifici	=	*
building,abandoned,tipus d'edifici	=	abandonat
building,shelter,tipus d'edifici	=	abric
building,administrative,tipus d'edifici	=	administratiu
building,ail,tipus d'edifici	=	afligir
building,agricultural,tipus d'edifici	=	agrícola
building,townhall,tipus d'edifici	=	Ajuntament
building,annexe,tipus d'edifici	=	annex
building,toilets,tipus d'edifici	=	banys
building,barrack,tipus d'edifici	=	barraca
building,shop,tipus d'edifici	=	botiga
building,store,tipus d'edifici	=	Botiga
building,bungalow,tipus d'edifici	=	bungalow
building,bunker,tipus d'edifici	=	búnquer
building,beach_hut,tipus d'edifici	=	cabana de platja
building,quonset_hut,tipus d'edifici	=	cabanya quonset
building,cabin,tipus d'edifici	=	cabina
building,tech_cab,tipus d'edifici	=	cabina de tecnologia
building,chapel,tipus d'edifici	=	capella
building,tent,tipus d'edifici	=	carpa
building,terraced_house,tipus d'edifici	=	Casa adossada
building,townhouse,tipus d'edifici	=	casa adossada
building,summer_cottage,tipus d'edifici	=	casa d'estiu
building,summer_house,tipus d'edifici	=	Casa d'estiu
building,dwelling_house,tipus d'edifici	=	casa d'habitatge
building,tree_house,tipus d'edifici	=	casa de l'arbre
building,houseboat,tipus d'edifici	=	casa flotant
building,mobile_home,tipus d'edifici	=	casa mòbil
building,stilt_house,tipus d'edifici	=	casa sobre pilons
building,semidetached_house,tipus d'edifici	=	casa_adossada
building,allotment_house,tipus d'edifici	=	casa_d'assignació
building,barracks,tipus d'edifici	=	caserna
building,row_houses,tipus d'edifici	=	cases en filera
building,castle,tipus d'edifici	=	castell
building,cathedral,tipus d'edifici	=	catedral
building,data_center,tipus d'edifici	=	centre de dades
building,data_centre,tipus d'edifici	=	centre de dades
building,sports_centre,tipus d'edifici	=	centre esportiu
building,brewery,tipus d'edifici	=	cerveseria
building,civic,tipus d'edifici	=	cívic
building,clinic,tipus d'edifici	=	clínica
building,boathouse,tipus d'edifici	=	cobert
building,shed,tipus d'edifici	=	cobert
building,collapsed,tipus d'edifici	=	col·lapsat
building,college,tipus d'edifici	=	col·lega
building,dovecote,tipus d'edifici	=	colomar
building,condominium,tipus d'edifici	=	condomini
building,conservatory,tipus d'edifici	=	conservatori
building,construction,tipus d'edifici	=	construcció
building,constructie,tipus d'edifici	=	constructiu
building,convent,tipus d'edifici	=	convent
building,carport,tipus d'edifici	=	cotxera
building,kitchen,tipus d'edifici	=	cuina
building,damaged,tipus d'edifici	=	danyat
building,apartment,tipus d'edifici	=	Departament
building,outbuilding,tipus d'edifici	=	dependència
building,unclassified,tipus d'edifici	=	desclassificat
building,unknown,tipus d'edifici	=	desconegut
building,demountable,tipus d'edifici	=	desmuntable
building,digester,tipus d'edifici	=	digeridor
building,warehouse,tipus d'edifici	=	dipòsit
building,dormitory,tipus d'edifici	=	dormitori
building,duplex,tipus d'edifici	=	dúplex
building,education,tipus d'edifici	=	educació
building,electricity,tipus d'edifici	=	electricitat
building,ship,tipus d'edifici	=	Embarcació
building,storage,tipus d'edifici	=	emmagatzematge
building,disused,tipus d'edifici	=	en desús
building,entrance,tipus d'edifici	=	entrada
building,kindergarten,tipus d'edifici	=	escola bressol
building,church,tipus d'edifici	=	església
building,sport,tipus d'edifici	=	esport
building,cowshed,tipus d'edifici	=	estable
building,stable,tipus d'edifici	=	estable
building,fire_station,tipus d'edifici	=	estació de bombers
building,train_station,tipus d'edifici	=	estació de tren
building,ground_station,tipus d'edifici	=	estació terrestre
building,parking,tipus d'edifici	=	estacionament
building,stadium,tipus d'edifici	=	estadi
building,static_caravan,tipus d'edifici	=	estàtica_caravana
building,factory,tipus d'edifici	=	fàbrica
building,manufacture,tipus d'edifici	=	fabricar
building,lighthouse,tipus d'edifici	=	far
building,smithy,tipus d'edifici	=	ferreria
building,railway,tipus d'edifici	=	ferrocarril
building,window,tipus d'edifici	=	finestra
building,font,tipus d'edifici	=	font
building,fort,tipus d'edifici	=	fort
building,foundation,tipus d'edifici	=	Fundació
building,chicken_coop,tipus d'edifici	=	galliner
building,poultry_house,tipus d'edifici	=	galliner
building,garage,tipus d'edifici	=	garatge
building,garages,tipus d'edifici	=	garatges
building,gasometer,tipus d'edifici	=	gasòmetre
building,ger,tipus d'edifici	=	ger
building,government,tipus d'edifici	=	govern
building,barn,tipus d'edifici	=	graner
building,granary,tipus d'edifici	=	graner
building,farm,tipus d'edifici	=	granja
building,farm_auxiliary,tipus d'edifici	=	granja_auxiliar
building,gurdwara,tipus d'edifici	=	Gurdwara
building,hangar,tipus d'edifici	=	hangar
building,glasshouse,tipus d'edifici	=	hivernacle
building,greenhouse,tipus d'edifici	=	hivernacle
building,Y,tipus d'edifici	=	I
building,undefined,tipus d'edifici	=	indefinit
building,gazebo,tipus d'edifici	=	Kiosko
building,guard_post,tipus d'edifici	=	lloc de guàrdia
building,fire_lookout,tipus d'edifici	=	lloc de vigilància d'incendis
building,marquee,tipus d'edifici	=	marquesina
building,marketplace,tipus d'edifici	=	mercat
building,mosque,tipus d'edifici	=	mesquita
building,military,tipus d'edifici	=	militar
building,windmill,tipus d'edifici	=	molí
building,monastery,tipus d'edifici	=	monestir
building,museum,tipus d'edifici	=	museu
building,sty,tipus d'edifici	=	mussol
building,no,tipus d'edifici	=	no
building,unidentified,tipus d'edifici	=	no identificat
building,central_office,tipus d'edifici	=	oficina central
building,government_office,tipus d'edifici	=	oficina governamental
building,community_group_office,tipus d'edifici	=	oficina_del_grup_comunitari
building,pagoda,tipus d'edifici	=	pagoda
building,pajaru,tipus d'edifici	=	pajarú
building,palace,tipus d'edifici	=	palau
building,wall,tipus d'edifici	=	paret
building,canopy,tipus d'edifici	=	pavelló
building,pavilion,tipus d'edifici	=	pavelló
building,sports_hall,tipus d'edifici	=	pavelló d'esports
building,flats,tipus d'edifici	=	pisos
building,planned,tipus d'edifici	=	planificat
building,bridge,tipus d'edifici	=	pont
building,gatehouse,tipus d'edifici	=	porta d'entrada
building,porch,tipus d'edifici	=	porxo
building,presbytery,tipus d'edifici	=	presbiteri
building,prison,tipus d'edifici	=	presó
building,guardhouse,tipus d'edifici	=	presó militar
building,proposed,tipus d'edifici	=	proposat
building,pub,tipus d'edifici	=	pub
building,public,tipus d'edifici	=	públic
building,kiosk,tipus d'edifici	=	quiosc
building,shepherd_shelter,tipus d'edifici	=	refugi de pastors
building,religious,tipus d'edifici	=	religiós
building,dam,tipus d'edifici	=	represa
building,commercial;residential,tipus d'edifici	=	residencial comercial
building,residences,tipus d'edifici	=	residències
building,ruins,tipus d'edifici	=	restes
building,roundhouse,tipus d'edifici	=	rotonda
building,ruin,tipus d'edifici	=	ruïna
building,hall_of_residence,tipus d'edifici	=	Sala de residència
building,riding_hall,tipus d'edifici	=	sala_d'equitació
building,hall,tipus d'edifici	=	saló
building,kingdom_hall,tipus d'edifici	=	saló del Regne
building,funeral_hall,tipus d'edifici	=	saló funerari
building,shrine,tipus d'edifici	=	santuari
building,wayside_shrine,tipus d'edifici	=	santuari_del_camí
building,semi,tipus d'edifici	=	semi
building,detached,tipus d'edifici	=	separat
building,service,tipus d'edifici	=	Servei
building,synagogue,tipus d'edifici	=	sinagoga
building,silo,tipus d'edifici	=	sitja
building,exit,tipus d'edifici	=	sortida
building,roof,tipus d'edifici	=	sostre
building,power_substation,tipus d'edifici	=	subestació_d'energia
building,supermarket,tipus d'edifici	=	supermercat
building,tank,tipus d'edifici	=	tanc
building,storage_tank,tipus d'edifici	=	tanc d'emmagatzematge
building,slurry_tank,tipus d'edifici	=	tanc_de_purina
building,temple,tipus d'edifici	=	temple
building,remote_digital_terminal,tipus d'edifici	=	terminal digital remot
building,terrace,tipus d'edifici	=	terrassa
building,terrace_house,tipus d'edifici	=	terrassa de la casa
building,tomb,tipus d'edifici	=	tomba
building,tower,tipus d'edifici	=	torre
building,water_tower,tipus d'edifici	=	Torre d'aigua
building,plot,tipus d'edifici	=	trama
building,transformer_tower,tipus d'edifici	=	transformador_torre
building,transportation,tipus d'edifici	=	transportació
building,grandstand,tipus d'edifici	=	tribuna
building,trullo,tipus d'edifici	=	trullo
building,tulou,tipus d'edifici	=	tulou
building,other,tipus d'edifici	=	un altre
building,university,tipus d'edifici	=	Universitat
building,mixed_use,tipus d'edifici	=	Ús mixt
building,utility,tipus d'edifici	=	utilitat
building,veranda,tipus d'edifici	=	veranda
building,changing_rooms,tipus d'edifici	=	vestidors
building,chalet,tipus d'edifici	=	xalet
building,bank,tipus d'edifici = banc (només quan tot l’edifici li pertany i busquem tot l’edifici i no només l’oficina bancària)
building,TRUE,tipus d'edifici = CERT (valor booleà)
building,container,tipus d'edifici = contenidor
building,bakehouse,"tipus d'edifici = fleca , forn de pa"
building,hut,tipus d'edifici=mulassa de pedra seca | edifici	=	cabana
artwork_type,relief,tipus d'obra d'art	=	alleujament
artwork_type,architecture,tipus d'obra d'art	=	arquitectura
artwork_type,bust,tipus d'obra d'art	=	bust
artwork_type,stone,tipus d'obra d'art	=	pedra
artwork_type,painting,tipus d'obra d'art	=	pintura
car:type,hgv,tipus de carro	=	vhg
damage:type,explosion,tipus de dany	=	explosió
damage:type,war,tipus de dany	=	guerra
damage:type,earthquake,tipus de dany	=	terratrèmol
fortification_type,sconce,tipus de fortificació	=	canelobre de paret
fortification_type,hill_fort,tipus de fortificació	=	fort al turó
fortification_type,ringfort,tipus de fortificació	=	fortificació
fortification_type,limes,tipus de fortificació	=	llimes
fortification_type,motte,tipus de fortificació	=	mota
fortification_type,ring_ditch,tipus de fortificació	=	rasa circular
site_type,baths,tipus de lloc	=	balneari
site_type,hut_circle,tipus de lloc	=	barraca cercle
site_type,roman_circus,tipus de lloc	=	circ romà
site_type,city,tipus de lloc	=	ciutat
site_type,crannog,tipus de lloc	=	crannog
site_type,ringfort,tipus de lloc	=	fortificació
site_type,minilith,tipus de lloc	=	minilit
site_type,bigstone,tipus de lloc	=	Pedra gran
site_type,petroglyph,tipus de lloc	=	petroglif
site_type,enclosure,tipus de lloc	=	recinte
site_type,roman_villa,tipus de lloc	=	vila romana
map_type,street,tipus de mapa	=	carrer
map_type,scheme,tipus de mapa	=	esquema
map_type,topo,tipus de mapa	=	talp
megalith_type,alignment,tipus de megàlit	=	alineació
megalith_type,well,tipus de megàlit	=	bé
megalith_type,chamber,tipus de megàlit	=	càmera
megalith_type,long_barrow,tipus de megàlit	=	carretó llarg
megalith_type,stone_circle,tipus de megàlit	=	cercle de pedra
megalith_type,dolmen,tipus de megàlit	=	dolmen
megalith_type,ring_cairn,tipus de megàlit	=	fita d'anells
megalith_type,gallery_grave,tipus de megàlit	=	galeria tomba
megalith_type,menhir,tipus de megàlit	=	menhir
megalith_type,nuraghe,tipus de megàlit	=	nuraga
megalith_type,tholos,tipus de megàlit	=	tholos
megalith_type,cist,tipus de megàlit	=	tomba
megalith_type,passage_grave,tipus de megàlit	=	tomba de pas
megalith_type,stone_ship,tipus de megàlit	=	vaixell de pedra
stone_type,khachkar,tipus de pedra	=	jachkar
hazard_type,avalanche,tipus de perill	=	allau
hazard_type,flood,tipus de perill	=	inundació
hazard_type,landslide,tipus de perill	=	lliscament de terra
tracktype,grade1,tipus de pista	=	grau 1
tracktype,grade2,tipus de pista	=	grau 2
tracktype,grade3,tipus de pista	=	grau 3
tracktype,grade4,tipus de pista	=	grau 4
tracktype,grade5,tipus de pista	=	grau 5
tracktype,gradex,tipus de pista	=	graux
board_type,board,tipus de placa	=	junta
recycling_type,*,tipus de reciclatge	=	*
shelter_type,wildlife_hide,tipus de refugi	=	amagatall de vida silvestre
shelter_type,nuclear,tipus de refugi	=	nuclear
shelter_type,changing_rooms,tipus de refugi	=	vestidors
shelter_type,Wetterpilz,tipus de refugi	=	Wetterpilz
taxi_type,motorcycle,tipus de taxi	=	motocicleta
network:type,lcn,tipus de xarxa	=	lcn
network:type,Local,tipus de xarxa	=	Local
network:type,lwn,tipus de xarxa	=	lwn
network:type,node_network,tipus de xarxa	=	node_xarxa
network:type,rcn,tipus de xarxa	=	rcn
network:type,basic_network,tipus de xarxa	=	xarxa_bàsica
border_type,baseline,tipus frontera	=	base
border_type,city,tipus frontera	=	ciutat
border_type,county,tipus frontera	=	comtat
border_type,contiguous,tipus frontera	=	contigu
border_type,continuous,tipus frontera	=	continu
border_type,eez,tipus frontera	=	eez
border_type,freguesia,tipus frontera	=	freguesia
border_type,harbour_limits,tipus frontera	=	límits del port
border_type,nation,tipus frontera	=	nació
border_type,town,tipus frontera	=	poble
border_type,territorial,tipus frontera	=	territorial
bunker_type,pillbox,tipus_búnquer	=	fortí
artwork_type,sculpture,tipus_d'obra	=	escultura
artwork_type,statue,tipus_d'obra	=	estàtua
artwork_type,mural,tipus_d'obra	=	mural
recycling_type,centre,tipus_de_reciclatge	=	centre
recycling_type,container,tipus_de_reciclatge	=	envàs
reservoir_type,sewage,tipus_dipòsit	=	aigües residuals
reservoir_type,water_storage,tipus_dipòsit	=	emmagatzematge d'aigua
leaf_type,needleleaved,tipus_full	=	amb fulles d'agulla
leaf_type,Arbre,tipus_full	=	arbre
leaf_type,mixed,tipus_full	=	barrejat
leaf_type,broadleaved,tipus_full	=	de fulla ampla
leaf_type,palm,tipus_full	=	palmera
leaf_type,leafless,tipus_full	=	sense fulles
garmin_type,0x6,tipus_garmin	=	*
lamp_type,fluorescent_bulb,tipus_lampada	=	Bombeta fluorescent
lamp_type,LED,tipus_lampada	=	DIRIGIÓ
lamp_type,electric,tipus_lampada	=	elèctric
lamp_type,electrical,tipus_lampada	=	elèctric
lamp_type,SON,tipus_lampada	=	FILL
lamp_type,fluorescent,tipus_lampada	=	fluorescent
lamp_type,metal-halide,tipus_lampada	=	halogenurs metàl·lics
lamp_type,floodlight,tipus_lampada	=	Llum d'inundació
lamp_type,gaslight,tipus_lampada	=	llum de gas
lamp_type,solar_lamp,tipus_lampada	=	llum_solar
lamp_type,mercury,tipus_lampada	=	mercuri
lamp_type,SOX,tipus_lampada	=	mitges
lamp_type,sodium,tipus_lampada	=	sodi
lamp_type,high_pressure_sodium,tipus_lampada	=	sodi d'alta pressió
lamp_type,low_pressure_sodium,tipus_lampada	=	sodi_baixa_pressió
lamp_type,sodium_vapor,tipus_lampada	=	vapor_de_sodi
site_type,settlement,tipus_lloc	=	assentament
site_type,mineral_extraction,tipus_lloc	=	extracció_de_minerals
site_type,fortification,tipus_lloc	=	fortificació
site_type,megalith,tipus_lloc	=	megàlit
site_type,necropolis,tipus_lloc	=	necròpolis
site_type,tumulus,tipus_lloc	=	túmul
osm_type,way,tipus_osm	=	camí
board_type,notice,tipus_tauler	=	avís
board_type,history,tipus_tauler	=	història
board_type,nature,tipus_tauler	=	naturalesa
protection_title,Gebietsverbot,títol de protecció	=	Gebietsverbot
protection_title,Site_of_Special_Scientific_Interest,títol de protecció	=	Lloc d'Especial Interès Científic
