id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
tfs-476,gtfs,,US,OR 97439,Florence,Rhody Express GTFS,False,,,,,oregon-gtfs.com/gtfs_data/rhodyexpress-or-us/rhodyexpress-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/rhody-express/476/20231206/gtfs.zip,,,,,,,deprecated,,mdb-24,Deprecated historical feed from TransitFeeds
tfs-477,gtfs,,US,OR,Portland,Ride Connection GTFS,False,,,,,oregon-gtfs.com/gtfs_data/rideconnection-or-us/rideconnection-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ride-connection/477/20231207/gtfs.zip,,,,,,,deprecated,,mdb-253,Deprecated historical feed from TransitFeeds
tfs-479,gtfs,,US,CA,Modoc County,Sage Stage GTFS,False,,,,,vhr3s2s5wnj422ic3151ao3q.wpengine.netdna-cdn.com/wp-content/uploads/2016/02/GTFS-2016-Zip.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/sage-stage/479/20160210/gtfs.zip,,,,,,,deprecated,,mdb-1132,Deprecated historical feed from TransitFeeds
tfs-481,gtfs,,US,OR 97424,Cottage Grove,South Lane Wheels GTFS,False,,,,,oregon-gtfs.com/gtfs_data/southlanewheels-or-us/southlanewheels-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/south-lane-wheels/481/20230201/gtfs.zip,,,,,,,deprecated,,mdb-134,Deprecated historical feed from TransitFeeds
tfs-482,gtfs,,US,OR,Brookings,SouthWest POINT GTFS,False,,,,,oregon-gtfs.com/gtfs_data/southwestpoint-or-us/southwestpoint-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/southwest-point/482/20210702/gtfs.zip,,,,,,,deprecated,,mdb-637,Deprecated historical feed from TransitFeeds
tfs-484,gtfs,,US,OR,Portland,Swan Island Evening Shuttle GTFS,False,,,,,oregon-gtfs.com/gtfs_data/swanisland-or-us/swanisland-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/swan-island-evening-shuttle/484/20231207/gtfs.zip,,,,,,,deprecated,,mdb-255,Deprecated historical feed from TransitFeeds
tfs-485,gtfs,,US,OR 97141,Tillamook,The Wave GTFS,False,,,,,oregon-gtfs.com/gtfs_data/tillamook-or-us/tillamook-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/the-wave/485/20231212/gtfs.zip,,,,,,,deprecated,,mdb-246,Deprecated historical feed from TransitFeeds
tfs-487,gtfs,,US,OR,Newport,VRB GTFS,False,,,,,oregon-gtfs.com/gtfs_data/valleyretriever-or-us/valleyretriever-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/valley-retriever-buslines/487/20170630/gtfs.zip,,,,,,,deprecated,,mdb-633,Deprecated historical feed from TransitFeeds
tfs-488,gtfs,,US,OR,Wallowa County,WCC GTFS,False,,,,,oregon-gtfs.com/gtfs_data/northeast-or-us/northeast-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/wallowa-community-connection/488/20231207/gtfs.zip,,,,,,,deprecated,,mdb-289,Deprecated historical feed from TransitFeeds
tfs-489,gtfs,,US,OR,Woodburn,WTS GTFS,False,,,,,oregon-gtfs.com/gtfs_data/woodburn-or-us/woodburn-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/woodburn-transit-service/489/20231206/gtfs.zip,,,,,,,deprecated,,mdb-251,Deprecated historical feed from TransitFeeds
tfs-490,gtfs,,US,OR,Yamhill County,YCTA GTFS,False,,,,,oregon-gtfs.com/gtfs_data/yamhill-or-us/yamhill-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/yamhill-county-transit-area/490/20190504/gtfs.zip,,,,,,,deprecated,,mdb-250,Deprecated historical feed from TransitFeeds
tfs-498,gtfs,,CA,AB,Saint Albert,St Albert Transit GTFS,False,,,,,stalbert.ca/site/assets/files/3840/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/st-albert-transit/498/20210315/gtfs.zip,,,,,,,deprecated,,mdb-714,Deprecated historical feed from TransitFeeds
tfs-499,gtfs,,ES,Navarre,Pamplona,TCC GTFS,False,,,,,86.109.125.18:88/gt/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/transporte-urbano-comarcal-de-pamplona/499/20191129/gtfs.zip,,,,,,,deprecated,,mdb-2719,Deprecated historical feed from TransitFeeds
tfs-500,gtfs_rt,tu,US,,,CT Transit Hartford,False,,,,,65.213.12.244/realtimefeed/tripupdate/tripupdates.pb,0,,,,,,,,,,deprecated,,mdb-2423,Deprecated historical feed from TransitFeeds
tfs-501,gtfs_rt,vp,US,,,CT Transit Hartford,False,,,,,65.213.12.244/realtimefeed/vehicle/vehiclepositions.pb,0,,,,,,,,,,deprecated,,mdb-2422,Deprecated historical feed from TransitFeeds
tfs-502,gtfs_rt,sa,US,,,CT Transit Hartford,False,,,,,65.213.12.244/realtimefeed/alert/alerts.pb,0,,,,,,,,,,deprecated,,mdb-2424,Deprecated historical feed from TransitFeeds
tfs-506,gtfs,,US,Avocado Heights,San Gabriel Valley,Foothill Transit GTFS,False,,,,,foothilltransit.org/gtfs/foothilltransit-ca-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/foothill-transit/506/20210901-9/gtfs.zip,,,,,,,deprecated,,mdb-101,Deprecated historical feed from TransitFeeds
tfs-519,gtfs,,FR,,,iDBUS GTFS,False,,,,,api.idbus.com/gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/idbus/519/20211017/gtfs.zip,,,,,,,deprecated,,mdb-1314,Deprecated historical feed from TransitFeeds
tfs-525,gtfs,,IT,,,AVT GTFS,False,,,,,avtvarese.it/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/azienda-varesina-trasporti/525/20151001/gtfs.zip,,,,,,,deprecated,,mdb-1059,Deprecated historical feed from TransitFeeds
tfs-535,gtfs,,KE,,,Digital Matatus GTFS,False,,,,,digitalmatatus.com/pdf/GTFS_DATA_1.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/university-of-nairobi/535/20160505/gtfs.zip,,,,,,,deprecated,,mdb-1815,Deprecated historical feed from TransitFeeds
tfs-540,gtfs,,IT,,,AMAT GTFS,False,,,,,comune.palermo.it/gtfs/amat_feed_gtfs_v7.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/amat-palermo-spa/540/20190403/gtfs.zip,,,,,,,deprecated,,mdb-2373,Deprecated historical feed from TransitFeeds
tfs-542,gtfs,,IT,,,Mobilità GTFS,False,,,,,dati.muovi.roma.it/gtfs/rome_static_gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/roma-servizi-per-la-mobilita/542/20220324/gtfs.zip,,,,,,,deprecated,,mdb-1294,Deprecated historical feed from TransitFeeds
tfs-544,gtfs_rt,vp,US,OH,Cincinnati,Cincinnati Metro,False,,,,,developer.go-metro.com/TMGTFSRealTimeWebService/vehicle/VehiclePositions.pb,0,,,,,,,,,,deprecated,,mdb-1489,Deprecated historical feed from TransitFeeds
tfs-545,gtfs_rt,tu,US,OH,Cincinnati,Cincinnati Metro,False,,,,,developer.go-metro.com/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,,,,,,,,deprecated,,mdb-1488,Deprecated historical feed from TransitFeeds
tfs-550,gtfs,,US,FL,Citrus County,Citrus County Transit GTFS,False,,,,,data.trilliumtransit.com/gtfs/citruscounty-fl-us/citruscounty-fl-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/citrus-county-transit/550/20151130/gtfs.zip,,,,,,,deprecated,,mdb-2257,Deprecated historical feed from TransitFeeds
tfs-575,gtfs_rt,tu,CA,AB,Edmonton,ETS,False,,,,,data.edmonton.ca/download/uzpc-8bnm/application%2Foctet-stream,0,,,,,,,,,,deprecated,,mdb-1498,Deprecated historical feed from TransitFeeds
tfs-576,gtfs_rt,vp,CA,AB,Edmonton,ETS,False,,,,,data.edmonton.ca/download/7qed-k2fc/application/octet-stream,0,,,,,,,,,,deprecated,,mdb-1496,Deprecated historical feed from TransitFeeds
tfs-584,gtfs,,US,AZ,Tucson,SunTran GTFS,False,,,,,suntran.com/developers_feed.php,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/suntran-tucson/584/20210902/gtfs.zip,,,,,,,deprecated,,mdb-2354,Deprecated historical feed from TransitFeeds
tfs-587,gtfs,,PL,,,ZDiTM GTFS,False,,,,,zditm.szczecin.pl/rozklady/GTFS/latest/google_gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/zditm-szczecin/587/20230630/gtfs.zip,,,,,,,deprecated,,mdb-981,Deprecated historical feed from TransitFeeds
tfs-589,gtfs,,US,VA,Harrisonburg,HDPT GTFS,False,,,,,harrisonburgva.gov/sites/default/files/Transit/files/gtfs/google_transit_Working.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/harrisonburg-transit/589/20180423/gtfs.zip,,,,,,,deprecated,,mdb-382,Deprecated historical feed from TransitFeeds
tfs-591,gtfs,,CA,PE,Charlottetown,T3 Transit GTFS,False,,,,,t3.thebus.ca/gtfs/gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/t3-transit/591/20160131/gtfs.zip,,,,,,,deprecated,,mdb-2132,Deprecated historical feed from TransitFeeds
tfs-593,gtfs,,FR,,,Bibus GTFS,False,,,,,applications002.brest-metropole.fr/VIPDU72/GPB/Lot_BrestMetropole_Bibus.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bibus/593/20211210/gtfs.zip,,,,,,,deprecated,,mdb-999,Deprecated historical feed from TransitFeeds
tfs-594,gtfs,,FR,,,TAG GTFS,False,,,,,metromobilite.fr/data/Horaires/SEM-GTFS.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/tag/594/20221110/gtfs.zip,,,,,,,deprecated,,mdb-1055,Deprecated historical feed from TransitFeeds
tfs-597,gtfs,,US,KS,Wichita,Wichita Transit GTFS,False,,,,,gtfs-data-exchange.com/agency/wichita-transit/latest.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/wichita-transit/597/20160330/gtfs.zip,,,,,,,deprecated,,tld-395,Deprecated historical feed from TransitFeeds
tfs-608,gtfs,,US,OR 97013,Canby,CAT GTFS,False,,,,,oregon-gtfs.com/gtfs_data/canbytransit-or-us/canbytransit-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/canby-area-transit/608/20230919/gtfs.zip,,,,,,,deprecated,,mdb-252,Deprecated historical feed from TransitFeeds
tfs-612,gtfs,,US,PA,Allentown,LANTA GTFS,False,,,,,github.com/LANTA-Transportation-Authority/GTFS-data/blob/master/lanta_gtfs_feed.zip?raw=true,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/lehigh-and-northampton-transportation-authority/612/20220621/gtfs.zip,,,,,,,deprecated,,tld-279,Deprecated historical feed from TransitFeeds
tfs-613,gtfs,,IT,,,TTE Urbano GTFS,False,,,,,ttesercizio.it/opendata/google_transit_urbano_tte.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/trentino-trasporti-esercizio/613/20231206/gtfs.zip,,,,,,,deprecated,,mdb-2841,Deprecated historical feed from TransitFeeds
tfs-619,gtfs,,US,,,Rocky Mountain National Park Shuttles GTFS,False,,,,,nationalparkservice.github.io/nps-gtfs/romo/shuttles/gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/national-park-service/619/20180519/gtfs.zip,,,,,,,deprecated,,mdb-176,Deprecated historical feed from TransitFeeds
tfs-623,gtfs_rt,vp,CA,ON,Waterloo,GRT,False,,,,,192.237.29.212:8080/gtfsrealtime/VehiclePositions,0,,,,,,,,,,deprecated,,mdb-1521,Deprecated historical feed from TransitFeeds
tfs-624,gtfs_rt,tu,CA,ON,Waterloo,GRT,False,,,,,192.237.29.212:8080/gtfsrealtime/TripUpdates,0,,,,,,,,,,deprecated,,mdb-1520,Deprecated historical feed from TransitFeeds
tfs-625,gtfs,,HU,,,DAKK GTFS,False,,,,,szegedimenetrend.hu/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/dakk/625/20231229/gtfs.zip,,,,,,,deprecated,,tld-5862,Deprecated historical feed from TransitFeeds
tfs-628,gtfs,,US,CA,Glendale,Glendale Beeline GTFS,False,,,,,glendaleca.gov/Home/ShowDocument?id=29549,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-of-glendale/628/20210901-8/gtfs.zip,,,,,,,deprecated,,tld-471,Deprecated historical feed from TransitFeeds
tfs-629,gtfs,,DE,,,RNV GTFS,False,,,,,opendata.rnv-online.de/node/132/download,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/rhein-neckar-verkehr/629/20200528/gtfs.zip,,,,,,,deprecated,,mdb-777,Deprecated historical feed from TransitFeeds
tfs-632,gtfs,,US,KS,Johnson County,The JO GTFS,False,,,,,jocogov.org/sites/default/files/documents/TRN/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/the-jo/632/20160530/gtfs.zip,,,,,,,deprecated,,mdb-2303,Deprecated historical feed from TransitFeeds
tfs-634,gtfs,,US,AK,Fairbanks,MACS Transit GTFS,False,,,,,co.fairbanks.ak.us/transportation/MACSDocuments/GTFS.zi,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/macs-transit/634/20180718/gtfs.zip,,,,,,,deprecated,,mdb-232,Deprecated historical feed from TransitFeeds
tfs-654,gtfs,,ES,Biscay,Bilbao,Bilbobus GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/Bilbobus/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bilbobus/654/20231220/gtfs.zip,,,,,,,deprecated,,mdb-2681,Deprecated historical feed from TransitFeeds
tfs-655,gtfs,,ES,Biscay,Bilbao,Euskotren GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/Euskotren/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/euskotren/655/20240103/gtfs.zip,,,,,,,deprecated,,mdb-2715,Deprecated historical feed from TransitFeeds
tfs-656,gtfs,,ES,Biscay,Bilbao,Metro Bilbao,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/MetroBilbao/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/metro-bilbao/656/20240104/gtfs.zip,,,,,,,deprecated,,mdb-2683,Deprecated historical feed from TransitFeeds
tfs-657,gtfs,,ES,Biscay,Bilbao,Artxanda Funicular GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/FunicularArtxanda/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/artxanda-funicular/657/20230201/gtfs.zip,,,,,,,deprecated,,mdb-2680,Deprecated historical feed from TransitFeeds
tfs-658,gtfs,,ES,Biscay,Bilbao,La Burundesa GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/La_Burundesa/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/la-burundesa/658/20220922/gtfs.zip,,,,,,,deprecated,,tld-650,Deprecated historical feed from TransitFeeds
tfs-659,gtfs,,ES,Biscay,Bilbao,La Union GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/La_Union/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/la-union/659/20231206/gtfs.zip,,,,,,,deprecated,,mdb-2718,Deprecated historical feed from TransitFeeds
tfs-660,gtfs,,ES,Biscay,Bilbao,Transbordador Vizcaya,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/Transbordador_Vizcaya/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/transbordador-vizcaya/660/20231018/gtfs.zip,,,,,,,deprecated,,mdb-1162,Deprecated historical feed from TransitFeeds
tfs-664,gtfs,,IT,,,SFM (Railway) GTFS,False,,,,,opendata.5t.torino.it/gtfs/sfm_torino_it.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/gruppo-torinese-trasporti/664/20160517/gtfs.zip,,,,,,,deprecated,,mdb-2687,Deprecated historical feed from TransitFeeds
tfs-665,gtfs_rt,tu,US,TX,Austin,Capital Metro,False,,,,,data.texas.gov/download/rmk2-acnw/application/octet-stream,0,,,,,,,,,,deprecated,,mdb-1429,Deprecated historical feed from TransitFeeds
tfs-666,gtfs,,US,CA,Solano County,SolTrans GTFS,False,,,,,data.trilliumtransit.com/gtfs/soltrans-ca-us/soltrans-ca-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/soltrans/666/20211014/gtfs.zip,,,,,,,deprecated,,mdb-80,Deprecated historical feed from TransitFeeds
tfs-668,gtfs,,US,IL,Bloomington,Connect Transit GTFS,False,,,,,connect-transit.com/civicax/filebank/blobdload.aspx?BlobID=23519,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/connect-transit/668/20190420/gtfs.zip,,,,,,,deprecated,,mdb-2267,Deprecated historical feed from TransitFeeds
tfs-669,gtfs,,US,OR,Clackamas County,CCC Xpress GTFS,False,,,,,oregon-gtfs.com/gtfs_data/cccxpress-or-us/cccxpress-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ccc-xpress/669/20230728/gtfs.zip,,,,,,,deprecated,,mdb-257,Deprecated historical feed from TransitFeeds
tfs-676,gtfs,,US,OR,Malheur County,Malheur Council on Aging & Community Services GTFS,False,,,,,oregon-gtfs.com/gtfs_data/mcacs-or-us/mcacs-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/malheur-council-on-aging-community-services/676/20230731/gtfs.zip,,,,,,,deprecated,,mdb-141,Deprecated historical feed from TransitFeeds
tfs-678,gtfs,,US,WA,Skamania County,Skamania County Public Transit GTFS,False,,,,,data.trilliumtransit.com/gtfs/gorgewet-wa-us/gorgewet-wa-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/skamania-county-public-transit/678/20200520/gtfs.zip,,,,,,,deprecated,,mdb-262,Deprecated historical feed from TransitFeeds
tfs-683,gtfs,,US,AL,Birmingham,BJCTA MAX GTFS,False,,,,,maxtransit.org/rider-tools/gtfs-information/,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/birmingham-jefferson-county-transit-authority/683/20170404/gtfs.zip,,,,,,,deprecated,,mdb-2263,Deprecated historical feed from TransitFeeds
tfs-684,gtfs,,US,FL,Orlando,SunRail GTFS,False,,,,,corporate.sunrail.com/wp-content/uploads/2016/05/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/florida-department-of-transportation/684/20210805/gtfs.zip,,,,,,,deprecated,,mdb-626,Deprecated historical feed from TransitFeeds
tfs-686,gtfs,,CA,,,Central Fraser Valley GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Central%20Fraser%20Valley,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/686/20180831/gtfs.zip,,,,,,,deprecated,,mdb-1991,Deprecated historical feed from TransitFeeds
tfs-687,gtfs,,CA,,,Chilliwack GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Chilliwack,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/687/20180923/gtfs.zip,,,,,,,deprecated,,mdb-1991,Deprecated historical feed from TransitFeeds
tfs-688,gtfs,,CA,,,Comox Valley GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Comox%20Valley,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/688/20180903/gtfs.zip,,,,,,,deprecated,,mdb-2524,Deprecated historical feed from TransitFeeds
tfs-689,gtfs,,CA,,,Kamloops GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Kamloops,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/689/20180903/gtfs.zip,,,,,,,deprecated,,mdb-2551,Deprecated historical feed from TransitFeeds
tfs-690,gtfs,,CA,,,Kelowna GTFS,False,,,,,bctransit.com/data/gtfs/internet/KelownaGTFS_20180529.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/690/20180901/gtfs.zip,,,,,,,deprecated,,mdb-2555,Deprecated historical feed from TransitFeeds
tfs-691,gtfs,,CA,,,Nanaimo GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Nanaimo,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/691/20180903/gtfs.zip,,,,,,,deprecated,,mdb-2473,Deprecated historical feed from TransitFeeds
tfs-692,gtfs,,CA,,,Prince George GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Prince%20George,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/692/20180903/gtfs.zip,,,,,,,deprecated,,mdb-2510,Deprecated historical feed from TransitFeeds
tfs-693,gtfs,,CA,,,Squamish GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Squamish,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/693/20180921/gtfs.zip,,,,,,,deprecated,,mdb-2563,Deprecated historical feed from TransitFeeds
tfs-694,gtfs,,CA,,,Sunshine Coast GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Sunshine%20Coast,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/694/20180921/gtfs.zip,,,,,,,deprecated,,mdb-2567,Deprecated historical feed from TransitFeeds
tfs-695,gtfs,,CA,,,Victoria GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Victoria,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/695/20180724/gtfs.zip,,,,,,,deprecated,,mdb-2571,Deprecated historical feed from TransitFeeds
tfs-696,gtfs,,CA,,,Whistler GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20Whistler,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/696/20180624/gtfs.zip,,,,,,,deprecated,,mdb-2583,Deprecated historical feed from TransitFeeds
tfs-697,gtfs,,CA,,,FVX GTFS,False,,,,,bctransit.com/servlet/bctransit/data/GTFS%20-%20FVX,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bc-transit/697/20180902/gtfs.zip,,,,,,,deprecated,,mdb-1991,Deprecated historical feed from TransitFeeds
tfs-701,gtfs,,US,CA,Livermore,Wheels GTFS,False,,,,,wheelsbus.com/wp-content/uploads/2017/08/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/livermore-amador-valley-transit-authority/701/20170918/gtfs.zip,,,,,,,deprecated,,mdb-64,Deprecated historical feed from TransitFeeds
tfs-702,gtfs,,ES,Gipuzkoa,San Sebastián,dBus GTFS,False,,,,,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/ATTG/dbus/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/compania-del-tranvia-de-san-sebastian/702/20240101/gtfs.zip,,,,,,,deprecated,,mdb-2682,Deprecated historical feed from TransitFeeds
tfs-706,gtfs,,IT,Province of Lecce,73100 Lecce,SGM GTFS,False,,,,,dati.comune.lecce.it/bigfiles/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/societa-gestione-multipla-spa/706/20190928/gtfs.zip,,,,,,,deprecated,,mdb-1066,Deprecated historical feed from TransitFeeds
tfs-709,gtfs,,US,CA,San Luis Obispo,City of San Luis Obispo GTFS,False,,,,,mjcaction.com/MJC_GTFS_Public/sanluisobispo_google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-of-san-luis-obispo/709/20220910/gtfs.zip,,,,,,,deprecated,,mdb-44,Deprecated historical feed from TransitFeeds
tfs-710,gtfs,,US,CA,San Luis Obispo,San Luis Obispo RTA GTFS,False,,,,,mjcaction.com/MJC_GTFS_Public/slorta_google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/san-luis-obispo-rta/710/20180911/gtfs.zip,,,,,,,deprecated,,mdb-43,Deprecated historical feed from TransitFeeds
tfs-719,gtfs,,ES,,,EMT GTFS,False,,,,,opendata.vlci.valencia.es:8443/dataset/4645f8bf-28d7-4420-bab2-d5c5e7de2a5a/resource/11591648-a984-4d64-89e3-3730f3123403/download/googletransit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/emt-valencia/719/20210901-2/gtfs.zip,,,,,,,deprecated,,mdb-795,Deprecated historical feed from TransitFeeds
tfs-721,gtfs,,PL,,,Metro Warszawskie GTFS,False,,,,,otp-pl.tk/feed/metro/metro-latest.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/metro-warszawskie/721/20170906/gtfs.zip,,,,,,,deprecated,,mdb-2092,Deprecated historical feed from TransitFeeds
tfs-725,gtfs,,ID,Bogor City,Bogor,Bogor Angkots GTFS,False,,,,,github.com/michielbdejong/bogor-angkot-gtfs/blob/master/release/gtfs.zip?raw=true,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/bogor-angkots/725/20190131/gtfs.zip,,,,,,,deprecated,,mdb-1229,Deprecated historical feed from TransitFeeds
tfs-728,gtfs,,FI,,,Jyväskylä GTFS,False,,,,,data.jyvaskyla.fi/tiedostot/linkkidata.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-of-jyvaskyla/728/20180214/gtfs.zip,,,,,,,deprecated,,mdb-867,Deprecated historical feed from TransitFeeds
tfs-729,gtfs,,FI,,,Oulun joukkoliikenne GTFS,False,,,,,transitdata.fi/oulu/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/oulun-joukkoliikenne/729/20190529/gtfs.zip,,,,,,,deprecated,,mdb-869,Deprecated historical feed from TransitFeeds
