key,value,definition
seamark:light:visibility,unintensified,seamark:light:visibility=unintensified
seamark:mooring:category,automatic,seamark:mooring:category=automatic
seamark:mooring:category,bollard,seamark:mooring:category=bollard
seamark:mooring:category,buoy,seamark:mooring:category=buoy
seamark:mooring:category,chain,seamark:mooring:category=chain
seamark:mooring:category,deviation_dolphin,seamark:mooring:category=deviation_dolphin
seamark:mooring:category,shore_rope,seamark:mooring:category=shore_rope
seamark:mooring:category,wall,seamark:mooring:category=wall
seamark:navigation_line:category,*,seamark:navigation_line:category=*
seamark:notice:category,ferry_independent,seamark:notice:category=ferry_independent
seamark:notice:category,ferry_non_independent,seamark:notice:category=ferry_non_independent
seamark:notice:category,limited_headroom,seamark:notice:category=limited_headroom
seamark:notice:category,no_anchoring,seamark:notice:category=no_anchoring
seamark:notice:category,no_berthing,seamark:notice:category=no_berthing
seamark:notice:category,no_entry,seamark:notice:category=no_entry
seamark:notice:category,speed_limit,seamark:notice:category=speed_limit
seamark:notice:function,information,seamark:notice:function=information
seamark:notice:function,prohibition,seamark:notice:function=prohibition
seamark:notice:function,recommendation,seamark:notice:function=recommendation
seamark:notice:function,regulation,seamark:notice:function=regulation
seamark:notice:function,restriction,seamark:notice:function=restriction
seamark:notice:system,cevni,seamark:notice:system=cevni
seamark:obstruction:category,boom,seamark:obstruction:category=boom
seamark:radar_reflector,no,seamark:radar_reflector=no
seamark:radar_transponder:category,racon,seamark:radar_transponder:category=racon
seamark:radar_transponder:category,ramark,seamark:radar_transponder:category=ramark
seamark:radio_station:category,ais,seamark:radio_station:category=ais
seamark:radio_station:category,chiaka,seamark:radio_station:category=chiaka
seamark:radio_station:category,commercial_broadcast,seamark:radio_station:category=commercial_broadcast
seamark:radio_station:category,decca,seamark:radio_station:category=decca
seamark:radio_station:category,dgps,seamark:radio_station:category=dgps
seamark:radio_station:category,facsimile,seamark:radio_station:category=facsimile
seamark:radio_station:category,loran,seamark:radio_station:category=loran
seamark:radio_station:category,omega,seamark:radio_station:category=omega
seamark:radio_station:category,public_communication,seamark:radio_station:category=public_communication
seamark:radio_station:category,syledis,seamark:radio_station:category=syledis
seamark:radio_station:category,time_signal,seamark:radio_station:category=time_signal
seamark:radio_station:category,toran,seamark:radio_station:category=toran
seamark:rescue_station:category,lifeboat,seamark:rescue_station:category=lifeboat
seamark:rescue_station:category,lifeboat_on_mooring,seamark:rescue_station:category=lifeboat_on_mooring
seamark:restricted_area:category,ecological_reserve,seamark:restricted_area:category=ecological_reserve
seamark:restricted_area:category,foul_ground,seamark:restricted_area:category=foul_ground
seamark:restricted_area:category,military,seamark:restricted_area:category=military
seamark:restricted_area:category,nature_reserve,seamark:restricted_area:category=nature_reserve
seamark:restricted_area:category,no_wake,seamark:restricted_area:category=no_wake
seamark:restricted_area:category,noise_limit,seamark:restricted_area:category=noise_limit
seamark:restricted_area:restriction,berthing_prohibited,seamark:restricted_area:restriction=berthing_prohibited
seamark:restricted_area:restriction,berthing_restricted,seamark:restricted_area:restriction=berthing_restricted
seamark:restricted_area:restriction,entry_prohibited,seamark:restricted_area:restriction=entry_prohibited
seamark:restricted_area:restriction,no_anchorage,seamark:restricted_area:restriction=no_anchorage
seamark:restricted_area:restriction,no_anchoring,seamark:restricted_area:restriction=no_anchoring
seamark:restricted_area:restriction,no_boating,seamark:restricted_area:restriction=no_boating
seamark:restricted_area:restriction,no_diving,seamark:restricted_area:restriction=no_diving
seamark:restricted_area:restriction,no_entry,seamark:restricted_area:restriction=no_entry
seamark:restricted_area:restriction,no_fishing,seamark:restricted_area:restriction=no_fishing
seamark:restricted_area:restriction,no_wake,seamark:restricted_area:restriction=no_wake
seamark:restricted_area:restriction,overtaking_prohibited,seamark:restricted_area:restriction=overtaking_prohibited
seamark:restricted_area:restriction,passing_or_overtaking_prohibited,seamark:restricted_area:restriction=passing_or_overtaking_prohibited
seamark:restricted_area:restriction,restricted_fairway_depth,seamark:restricted_area:restriction=restricted_fairway_depth
seamark:restricted_area:restriction,restricted_speed,seamark:restricted_area:restriction=restricted_speed
seamark:restricted_area:restriction,turning_prohibited,seamark:restricted_area:restriction=turning_prohibited
seamark:rock:water_level,*,seamark:rock:water_level=*
seamark:sea_area:category,narrows,seamark:sea_area:category=narrows
seamark:sea_area:category,shoal,seamark:sea_area:category=shoal
seamark:shoreline_construction:category,breakwater,seamark:shoreline_construction:category=breakwater
seamark:shoreline_construction:category,fender,seamark:shoreline_construction:category=fender
seamark:shoreline_construction:category,groyne,seamark:shoreline_construction:category=groyne
seamark:shoreline_construction:category,training_wall,seamark:shoreline_construction:category=training_wall
seamark:signal_station_traffic:category,lock,seamark:signal_station_traffic:category=lock
seamark:small_craft_facility:category,boat_hoist,seamark:small_craft_facility:category=boat_hoist
seamark:small_craft_facility:category,boatyard,seamark:small_craft_facility:category=boatyard
seamark:small_craft_facility:category,chandler,seamark:small_craft_facility:category=chandler
seamark:small_craft_facility:category,electricity,seamark:small_craft_facility:category=electricity
seamark:small_craft_facility:category,fuel_station,seamark:small_craft_facility:category=fuel_station
seamark:small_craft_facility:category,launderette,seamark:small_craft_facility:category=launderette
seamark:small_craft_facility:category,laundrette,seamark:small_craft_facility:category=laundrette
seamark:small_craft_facility:category,nautical_club,seamark:small_craft_facility:category=nautical_club
seamark:small_craft_facility:category,pump-out,seamark:small_craft_facility:category=pump-out
seamark:small_craft_facility:category,showers,seamark:small_craft_facility:category=showers
seamark:small_craft_facility:category,slipway,seamark:small_craft_facility:category=slipway
seamark:small_craft_facility:category,toilets,seamark:small_craft_facility:category=toilets
seamark:small_craft_facility:category,visitor_berth,seamark:small_craft_facility:category=visitor_berth
seamark:small_craft_facility:category,water,seamark:small_craft_facility:category=water
seamark:small_craft_facility:category,water_tap,seamark:small_craft_facility:category=water_tap
seamark:topmark:colour,black,seamark:topmark:colour=black
seamark:topmark:colour,grey,seamark:topmark:colour=grey
seamark:topmark:colour,orange,seamark:topmark:colour=orange
seamark:topmark:colour,red;green,seamark:topmark:colour=red;green
seamark:topmark:colour,white,seamark:topmark:colour=white
seamark:topmark:colour,white;black;white,seamark:topmark:colour=white;black;white
seamark:topmark:colour,white;green,seamark:topmark:colour=white;green
seamark:topmark:colour,yellow,seamark:topmark:colour=yellow
seamark:topmark:colour_pattern,border,seamark:topmark:colour_pattern=border
seamark:topmark:colour_pattern,horizontal,seamark:topmark:colour_pattern=horizontal
seamark:topmark:colour_pattern,vertical,seamark:topmark:colour_pattern=vertical
seamark:topmark:shape,2_cones_base_together,seamark:topmark:shape=2_cones_base_together
seamark:topmark:shape,2_cones_down,seamark:topmark:shape=2_cones_down
seamark:topmark:shape,2_cones_point_together,seamark:topmark:shape=2_cones_point_together
seamark:topmark:shape,2_cones_up,seamark:topmark:shape=2_cones_up
seamark:topmark:shape,2_spheres,seamark:topmark:shape=2_spheres
seamark:topmark:shape,board,seamark:topmark:shape=board
seamark:topmark:shape,cone,seamark:topmark:shape=cone
seamark:topmark:shape,"cone,_point_down","seamark:topmark:shape=cone,_point_down"
seamark:topmark:shape,"cone,_point_up","seamark:topmark:shape=cone,_point_up"
seamark:topmark:shape,"cone,␣point␣up","seamark:topmark:shape=cone,␣point␣up"
seamark:topmark:shape,cross,seamark:topmark:shape=cross
seamark:topmark:shape,diamond,seamark:topmark:shape=diamond
seamark:topmark:shape,flag,seamark:topmark:shape=flag
seamark:topmark:shape,rectangle,seamark:topmark:shape=rectangle
seamark:topmark:shape,rhombus,seamark:topmark:shape=rhombus
seamark:topmark:shape,sphere,seamark:topmark:shape=sphere
seamark:topmark:shape,square,seamark:topmark:shape=square
seamark:topmark:shape,upright_cross,seamark:topmark:shape=upright_cross
seamark:topmark:shape,upright-cross,seamark:topmark:shape=upright-cross
seamark:topmark:shape,x-shape,seamark:topmark:shape=x-shape
seamark:type,anchor_berth,seamark:type=anchor_berth
seamark:type,anchorage,seamark:type=anchorage
seamark:type,beacon_cardinal,seamark:type=beacon_cardinal
seamark:type,beacon_safe_water,seamark:type=beacon_safe_water
seamark:type,berth,seamark:type=berth
seamark:type,building,seamark:type=building
seamark:type,bunker_station,seamark:type=bunker_station
seamark:type,buoy_installation,seamark:type=buoy_installation
seamark:type,buoy_isolated_danger,seamark:type=buoy_isolated_danger
seamark:type,buoy_safe_water,seamark:type=buoy_safe_water
seamark:type,cable_area,seamark:type=cable_area
seamark:type,cable_overhead,seamark:type=cable_overhead
seamark:type,cable_submarine,seamark:type=cable_submarine
seamark:type,calling-in_point,seamark:type=calling-in_point
seamark:type,causeway,seamark:type=causeway
seamark:type,checkpoint,seamark:type=checkpoint
seamark:type,coastguard_station,seamark:type=coastguard_station
seamark:type,communication_area,seamark:type=communication_area
seamark:type,control_point,seamark:type=control_point
seamark:type,conveyor,seamark:type=conveyor
seamark:type,crane,seamark:type=crane
seamark:type,dam,seamark:type=dam
seamark:type,daymark,seamark:type=daymark
seamark:type,deepwater_route,seamark:type=deepwater_route
seamark:type,depth_contour,seamark:type=depth_contour
seamark:type,dredged_area,seamark:type=dredged_area
seamark:type,dregded_area,seamark:type=dregded_area
seamark:type,dry_dock,seamark:type=dry_dock
seamark:type,dumping_ground,seamark:type=dumping_ground
seamark:type,exceptional_structure,seamark:type=exceptional_structure
seamark:type,exclusive_economic_zone,seamark:type=exclusive_economic_zone
seamark:type,fairway,seamark:type=fairway
seamark:type,ferry_route,seamark:type=ferry_route
seamark:type,fishing_facility,seamark:type=fishing_facility
seamark:type,floating_dock,seamark:type=floating_dock
seamark:type,fog_signal,seamark:type=fog_signal
seamark:type,fortified_structure,seamark:type=fortified_structure
seamark:type,gridiron,seamark:type=gridiron
seamark:type,harbour_area,seamark:type=harbour_area
seamark:type,harbour_basin,seamark:type=harbour_basin
seamark:type,hulk,seamark:type=hulk
seamark:type,inshore_traffic_zone,seamark:type=inshore_traffic_zone
seamark:type,light,seamark:type=light
seamark:type,light_float,seamark:type=light_float
seamark:type,light_major,seamark:type=light_major
seamark:type,light_vessel,seamark:type=light_vessel
seamark:type,lock_basin,seamark:type=lock_basin
seamark:type,marine_farm,seamark:type=marine_farm
seamark:type,military_area,seamark:type=military_area
seamark:type,navigation_line,seamark:type=navigation_line
seamark:type,oil_barrier,seamark:type=oil_barrier
seamark:type,pilot_boarding,seamark:type=pilot_boarding
seamark:type,pipeline_area,seamark:type=pipeline_area
seamark:type,pipeline_overhead,seamark:type=pipeline_overhead
seamark:type,platform,seamark:type=platform
seamark:type,pontoon,seamark:type=pontoon
seamark:type,precautionary_area,seamark:type=precautionary_area
seamark:type,production_area,seamark:type=production_area
seamark:type,protected_area,seamark:type=protected_area
seamark:type,pylon,seamark:type=pylon
seamark:type,radar_line,seamark:type=radar_line
seamark:type,radar_range,seamark:type=radar_range
seamark:type,radar_reflector,seamark:type=radar_reflector
seamark:type,radar_station,seamark:type=radar_station
seamark:type,radar_transponder,seamark:type=radar_transponder
seamark:type,radio_station,seamark:type=radio_station
seamark:type,recommended_route_centreline,seamark:type=recommended_route_centreline
seamark:type,recommended_traffic_lane,seamark:type=recommended_traffic_lane
seamark:type,rescue_station,seamark:type=rescue_station
seamark:type,restricted_area,seamark:type=restricted_area
seamark:type,retro_reflector,seamark:type=retro_reflector
seamark:type,sand_waves,seamark:type=sand_waves
seamark:type,sandwaves,seamark:type=sandwaves
seamark:type,sea_area,seamark:type=sea_area
seamark:type,seabed_area,seamark:type=seabed_area
seamark:type,seaplane_landing_area,seamark:type=seaplane_landing_area
seamark:type,separation_boundary,seamark:type=separation_boundary
seamark:type,separation_crossing,seamark:type=separation_crossing
seamark:type,separation_lane,seamark:type=separation_lane
seamark:type,separation_line,seamark:type=separation_line
seamark:type,separation_roundabout,seamark:type=separation_roundabout
seamark:type,separation_zone,seamark:type=separation_zone
seamark:type,shoreline_construction,seamark:type=shoreline_construction
seamark:type,signal_station_traffic,seamark:type=signal_station_traffic
seamark:type,signal_station_warning,seamark:type=signal_station_warning
seamark:type,sounding,seamark:type=sounding
seamark:type,spring,seamark:type=spring
seamark:type,submarine_transit_lane,seamark:type=submarine_transit_lane
seamark:type,tank,seamark:type=tank
seamark:type,topmark,seamark:type=topmark
seamark:type,tunnel,seamark:type=tunnel
seamark:type,turning_basin,seamark:type=turning_basin
seamark:type,two-way_route,seamark:type=two-way_route
seamark:type,vegetation,seamark:type=vegetation
seamark:type,vehicle_transfer,seamark:type=vehicle_transfer
seamark:type,virtual_aton,seamark:type=virtual_aton
seamark:type,wall,seamark:type=wall
seamark:type,water_turbulence,seamark:type=water_turbulence
seamark:type,waterway_gauge,seamark:type=waterway_gauge
seamark:type,weed,seamark:type=weed
seamark:type,wreck,seamark:type=wreck
seamark:wreck:category,dangerous,seamark:wreck:category=dangerous
seamark:wreck:category,hull_showing,seamark:wreck:category=hull_showing
seamark:wreck:category,non-dangerous,seamark:wreck:category=non-dangerous
seasonal,dry_season,seasonal=dry_season
seasonal,spring;summer;autumn,seasonal=spring;summer;autumn
seasonal,summer,seasonal=summer
seasonal,winter,seasonal=winter
seaway,cargo_port,seaway=cargo_port
seaway,cruise_port,seaway=cruise_port
seaway,ferry_port,seaway=ferry_port
seaway,fishing_port,seaway=fishing_port
service,aircraft_control,service=aircraft_control
service,bus,service=bus
service,busway,service=busway
service,commuter,service=commuter
service,dealer,service=dealer
service,dealer;repair,service=dealer;repair
service,drive_through,service=drive_through
service,driveway2,service=driveway2
service,fuel,service=fuel
service,irregular,service=irregular
service,parking,service=parking
service,parts,service=parts
service,pipestem,service=pipestem
service,repair,service=repair
service,resource␣extraction,service=resource␣extraction
service,rest_area,service=rest_area
service,tyres,service=tyres
sett:style,portuguese,sett:style=portuguese
seveso,seuil_bas,seveso=seuil_bas
seveso,seuil_haut,seveso=seuil_haut
shelter_type,basic_hut,shelter_type=basic_hut
shelter_type,building,shelter_type=building
shelter_type,changing_rooms,shelter_type=changing_rooms
shelter_type,field_shelter,shelter_type=field_shelter
shelter_type,nuclear,shelter_type=nuclear
shelter_type,pavilion,shelter_type=pavilion
shelter_type,rock_shelter,shelter_type=rock_shelter
shelter_type,sun_shelter,shelter_type=sun_shelter
shelter_type,Wetterpilz,shelter_type=Wetterpilz
shelter_type,wildlife_hide,shelter_type=wildlife_hide
shop,*,shop=*
shop,3d_printing,shop=3d_printing
shop,accessories,shop=accessories
shop,adult,shop=adult
shop,Alko,shop=Alko
shop,anime,shop=anime
shop,antique,shop=antique
shop,atv,shop=atv
shop,audiologist,shop=audiologist
shop,auto_parts,shop=auto_parts
shop,baby_care,shop=baby_care
shop,baby_goods,shop=baby_goods
shop,bag,shop=bag
shop,bag/proposal,shop=bag/proposal
shop,bathroom_furnishing,shop=bathroom_furnishing
shop,bbq,shop=bbq
shop,betting,shop=betting
shop,bicycle_repair,shop=bicycle_repair
shop,boat,shop=boat
shop,boat_parts,shop=boat_parts
shop,boat_repair,shop=boat_repair
shop,boutique,shop=boutique
shop,brewing_supplies,shop=brewing_supplies
shop,building_materials,shop=building_materials
shop,business_machines,shop=business_machines
shop,cafe,shop=cafe
shop,call_shop,shop=call_shop
shop,camera,shop=camera
shop,candles,shop=candles
shop,cannabis,shop=cannabis
shop,canoe_hire,shop=canoe_hire
shop,car_service,shop=car_service
shop,caravan,shop=caravan
shop,carpet,shop=carpet
shop,cell_phones,shop=cell_phones
shop,ceramics,shop=ceramics
shop,chandler,shop=chandler
shop,cheese,shop=cheese
shop,chocolate,shop=chocolate
shop,collector,shop=collector
shop,communication,shop=communication
shop,convenience;gas,shop=convenience;gas
shop,country_store,shop=country_store
shop,curtain,shop=curtain
shop,dairy,shop=dairy
shop,delicatessen,shop=delicatessen
shop,dentures,shop=dentures
shop,discount,shop=discount
shop,dive,shop=dive
shop,diy,shop=diy
shop,doors,shop=doors
shop,edible_seeds,shop=edible_seeds
shop,energy,shop=energy
shop,equestrian,shop=equestrian
shop,erotic,shop=erotic
shop,esoteric,shop=esoteric
shop,estate_agent,shop=estate_agent
shop,fabrics,shop=fabrics
shop,fashion,shop=fashion
shop,fashion_accesories,shop=fashion_accesories
shop,fashion_accessories,shop=fashion_accessories
shop,fast_food,shop=fast_food
shop,firearms,shop=firearms
shop,fireplace,shop=fireplace
shop,fireworks,shop=fireworks
shop,fish,shop=fish
shop,fishing,shop=fishing
shop,fishmonger,shop=fishmonger
shop,flooring,shop=flooring
shop,flower,shop=flower
shop,flowers,shop=flowers
shop,food,shop=food
shop,frame,shop=frame
shop,free_flying,shop=free_flying
shop,frozen_food,shop=frozen_food
shop,fuel,shop=fuel
shop,furnace,shop=furnace
shop,gallery,shop=gallery
shop,gambling,shop=gambling
shop,games,shop=games
shop,garden_furniture,shop=garden_furniture
shop,general_store,shop=general_store
shop,general_stores,shop=general_stores
shop,glass,shop=glass
shop,glaziery,shop=glaziery
shop,gold_buyer,shop=gold_buyer
shop,golf,shop=golf
shop,golf_cart,shop=golf_cart
shop,grill,shop=grill
shop,grocery,shop=grocery
shop,groundskeeping,shop=groundskeeping
shop,gun,shop=gun
shop,guns,shop=guns
shop,haberdashery,shop=haberdashery
shop,hairdresser_supply,shop=hairdresser_supply
shop,ham,shop=ham
shop,health,shop=health
shop,health_food,shop=health_food
shop,hearing_aid_dispenser,shop=hearing_aid_dispenser
shop,herbalist,shop=herbalist
shop,hgv,shop=hgv
shop,hifi,shop=hifi
shop,hobby,shop=hobby
shop,honey,shop=honey
shop,hookah,shop=hookah
shop,household_linen,shop=household_linen
shop,hunting,shop=hunting
shop,hvac,shop=hvac
shop,hydroponics,shop=hydroponics
shop,ice_cream,shop=ice_cream
shop,insurance,shop=insurance
shop,jetski,shop=jetski
shop,jewellery,shop=jewellery
shop,junk_yard,shop=junk_yard
shop,kitchenware,shop=kitchenware
shop,lamps,shop=lamps
shop,laundromat,shop=laundromat
shop,leather,shop=leather
shop,lighting,shop=lighting
shop,locksmith,shop=locksmith
shop,manufactured_home,shop=manufactured_home
shop,maps,shop=maps
shop,marine,shop=marine
shop,medical,shop=medical
shop,military_surplus,shop=military_surplus
shop,mobile_home,shop=mobile_home
shop,mobility_scooter,shop=mobility_scooter
shop,model,shop=model
shop,moneylender,shop=moneylender
shop,motorcycle_parts,shop=motorcycle_parts
shop,motorhome,shop=motorhome
shop,motorsports,shop=motorsports
shop,music,shop=music
shop,musical_instrument,shop=musical_instrument
shop,musical_instruments,shop=musical_instruments
shop,new_age,shop=new_age
shop,no,shop=no
shop,nutrition_supplements,shop=nutrition_supplements
shop,nuts,shop=nuts
shop,office_supplies,shop=office_supplies
shop,organic,shop=organic
shop,outdoor_power_equipment,shop=outdoor_power_equipment
shop,pépinière,shop=pépinière
shop,party,shop=party
shop,pasta,shop=pasta
shop,pest_control,shop=pest_control
shop,pet_grooming,shop=pet_grooming
shop,pharmacy,shop=pharmacy
shop,photo_studio,shop=photo_studio
shop,photography,shop=photography
shop,plant_hire,shop=plant_hire
shop,pottery,shop=pottery
shop,printer_ink,shop=printer_ink
shop,printing,shop=printing
shop,provisions,shop=provisions
shop,psychic,shop=psychic
shop,pyrotechnics,shop=pyrotechnics
shop,radiotechnics,shop=radiotechnics
shop,recreational_vehicle,shop=recreational_vehicle
shop,religion,shop=religion
shop,rental,shop=rental
shop,repair,shop=repair
shop,rice,shop=rice
shop,robot,shop=robot
shop,salon,shop=salon
shop,scooter,shop=scooter
shop,scuba_diving,shop=scuba_diving
shop,security,shop=security
shop,sewing,shop=sewing
shop,ship_chandler,shop=ship_chandler
shop,shoe_repair,shop=shoe_repair
shop,shopping_centre,shop=shopping_centre
shop,skate,shop=skate
shop,ski,shop=ski
shop,snack,shop=snack
shop,snowmobile,shop=snowmobile
shop,solarium,shop=solarium
shop,souvenir,shop=souvenir
shop,spare_parts,shop=spare_parts
shop,spices,shop=spices
shop,stairs,shop=stairs
shop,street_vendor,shop=street_vendor
shop,surf,shop=surf
shop,swimming_pool,shop=swimming_pool
shop,systembolaget,shop=systembolaget
shop,telecommunication,shop=telecommunication
shop,tickets,shop=tickets
shop,tiles,shop=tiles
shop,tool_hire,shop=tool_hire
shop,tools,shop=tools
shop,toy,shop=toy
shop,tractor,shop=tractor
shop,trailer,shop=trailer
shop,trophy,shop=trophy
shop,truck,shop=truck
shop,truck_repair,shop=truck_repair
shop,underwear,shop=underwear
shop,vacuum_cleaner,shop=vacuum_cleaner
shop,vehicles,shop=vehicles
shop,video,shop=video
shop,video_games,shop=video_games
shop,watches,shop=watches
shop,water,shop=water
shop,water_sports,shop=water_sports
shop,weapons,shop=weapons
shop,wellness,shop=wellness
shop,wigs,shop=wigs
shop,window,shop=window
shop,window_blind,shop=window_blind
shop,window_tinting,shop=window_tinting
shop,windows,shop=windows
shop,winery,shop=winery
shop,wool,shop=wool
sidewalk,none,sidewalk=none
sidewalk,sidepath,sidewalk=sidepath
sidewalk:both:surface,rock,sidewalk:both:surface=rock
signal_station,bridge,signal_station=bridge
signal_station,firing,signal_station=firing
signal_station,international_port_traffic,signal_station=international_port_traffic
signal_station,lock,signal_station=lock
signal_station,telegraph,signal_station=telegraph
signal_station,tide_gauge,signal_station=tide_gauge
signal_station,tide_scale,signal_station=tide_scale
signal_station,traffic,signal_station=traffic
signal_station,weather,signal_station=weather
signpost,forestry_compartment,signpost=forestry_compartment
sinkhole,bluehole,sinkhole=bluehole
sinkhole,doline,sinkhole=doline
sinkhole,estavelle,sinkhole=estavelle
sinkhole,pit,sinkhole=pit
sinkhole,ponor,sinkhole=ponor
site,mall,site=mall
site,piste,site=piste
site,venue,site=venue
site,wind_farm,site=wind_farm
site_type,baths,site_type=baths
site_type,bigstone,site_type=bigstone
site_type,city,site_type=city
site_type,crannog,site_type=crannog
site_type,enclosure,site_type=enclosure
site_type,fortification,site_type=fortification
site_type,hut_circle,site_type=hut_circle
site_type,megalith,site_type=megalith
site_type,mineral_extraction,site_type=mineral_extraction
site_type,minilith,site_type=minilith
site_type,necropolis,site_type=necropolis
site_type,petroglyph,site_type=petroglyph
site_type,ringfort,site_type=ringfort
site_type,roman_circus,site_type=roman_circus
site_type,roman_villa,site_type=roman_villa
site_type,settlement,site_type=settlement
site_type,tumulus,site_type=tumulus
smoking,*,smoking=*
social_facility,ambulatory_care,social_facility=ambulatory_care
social_facility,clothing_bank,social_facility=clothing_bank
social_facility,day_care,social_facility=day_care
social_facility,food_bank,social_facility=food_bank
social_facility,hospice,social_facility=hospice
social_facility,shelter,social_facility=shelter
social_facility,soup_kitchen,social_facility=soup_kitchen
social_facility,workshop,social_facility=workshop
social_facility:for,child,social_facility:for=child
social_facility:for,disabled,social_facility:for=disabled
social_facility:for,homeless,social_facility:for=homeless
social_facility:for,juvenile,social_facility:for=juvenile
social_facility:for,mental_health,social_facility:for=mental_health
source,*,source=*
source,cadastre-dgi-fr_source_:_Direction_Générale_des_Finances_Publiques_-_Cadastre_;_mise_à_jour_:_2008,source=cadastre-dgi-fr_source_:_Direction_Générale_des_Finances_Publiques_-_Cadastre_;_mise_à_jour_:_2008
source:addr,*,source:addr=*
source:addr:postcode,OS␣Open␣Data␣Codepoint,source:addr:postcode=OS␣Open␣Data␣Codepoint
source:addr:postcode,OS␣Opendata␣Codepoint,source:addr:postcode=OS␣Opendata␣Codepoint
source:address,Helsingborgs␣kommun,source:address=Helsingborgs␣kommun
source:data,cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,source:data=cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata
source:date,*,source:date=*
source:ele,barometric,source:ele=barometric
source:ele,BDOrtho␣IGN␣Hydroghaphie,source:ele=BDOrtho␣IGN␣Hydroghaphie
source:ele,BDOrtho␣IGN␣Hydrographie,source:ele=BDOrtho␣IGN␣Hydrographie
source:en,Bayamón␣Municipality,source:en=Bayamón␣Municipality
source:en,Bayamon␣Municipality,source:en=Bayamon␣Municipality
source:en,Guaynabo␣Municipality,source:en=Guaynabo␣Municipality
source:en,Municipality␣of␣Caguas,source:en=Municipality␣of␣Caguas
source:en,"National-Land␣Numerical␣Information␣(Forest)␣2006,␣MLIT␣Japan","source:en=National-Land␣Numerical␣Information␣(Forest)␣2006,␣MLIT␣Japan"
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip,source:file=http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/NGBE_de_caracter_Provisional.zip,source:file=http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/NGBE_de_caracter_Provisional.zip
source:footprint,Adjusted␣MS␣Footprints,source:footprint=Adjusted␣MS␣Footprints
source:geometry,*,source:geometry=*
source:geometry,ACT2016,source:geometry=ACT2016
source:geometry,ACTMapiTP,source:geometry=ACTMapiTP
source:geometry,LPI_NSW_Imagery,source:geometry=LPI_NSW_Imagery
source:geometry,NPWS_Estate,source:geometry=NPWS_Estate
source:geometry,NSW_LPI_Base_Map,source:geometry=NSW_LPI_Base_Map
source:geometry,NSW_LPI_Imagery,source:geometry=NSW_LPI_Imagery
source:geometry,PSMA_Admin_Boundaries,source:geometry=PSMA_Admin_Boundaries
source:heritage,"data.gouv.fr,␣Ministère␣de␣la␣Culture␣-␣2016","source:heritage=data.gouv.fr,␣Ministère␣de␣la␣Culture␣-␣2016"
source:hgv,PennDOT␣ftp://ftp.dot.state.pa.us/public/Bureaus/BOMO/MC/Publication411.pdf,source:hgv=PennDOT␣ftp://ftp.dot.state.pa.us/public/Bureaus/BOMO/MC/Publication411.pdf
source:hgv:national_network,Caltrans␣http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source:hgv:national_network=Caltrans␣http://www.dot.ca.gov/hq/traffops/trucks/truckmap/
source:hgv:national_network,"CDOT␣""Highway␣Data␣Explorer""","source:hgv:national_network=CDOT␣""Highway␣Data␣Explorer"""
source:hgv:state_network,NJDOT␣http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf,source:hgv:state_network=NJDOT␣http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf
source:hgv:state_network,NYSDOT␣https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20access%20bk.pdf,source:hgv:state_network=NYSDOT␣https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20access%20bk.pdf
source:imagery,ESRI␣&␣NYS␣Sat␣Imagery,source:imagery=ESRI␣&␣NYS␣Sat␣Imagery
source:maxspeed,BE-VLG:rural,source:maxspeed=BE-VLG:rural
source:maxspeed,BE-WAL:rural,source:maxspeed=BE-WAL:rural
source:maxspeed,BE-WAL:urban,source:maxspeed=BE-WAL:urban
source:maxspeed,RU:urban,source:maxspeed=RU:urban
source:name,Haiti_DMA_Topo,source:name=Haiti_DMA_Topo
source:name,LPI_NSW_Base_Map,source:name=LPI_NSW_Base_Map
source:name,NPWS_Estate,source:name=NPWS_Estate
source:name,NSW_LPI_Base_Map,source:name=NSW_LPI_Base_Map
source:name,OS_OpenData_OS_Locator,source:name=OS_OpenData_OS_Locator
source:name:br,ofis␣publik␣ar␣brezhoneg,source:name:br=ofis␣publik␣ar␣brezhoneg
source:name:br,proper␣translation,source:name:br=proper␣translation
source:old_ref:fap,ODOT␣http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx␣http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx,source:old_ref:fap=ODOT␣http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx␣http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx
source:oneway,Esri␣World␣Imagery,source:oneway=Esri␣World␣Imagery
