route_id,trip_id,nota
"1794",1828664,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828675,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828677,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1520",1892375,"A demanda, pr&#232;via trucada el dia anterior al tel. 977547290&#160;"
"1605",1892721,"Excepte festius local de Barcelona"
"1649",1892722,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888796,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888799,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888802,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888803,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888806,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0808",1889607,"Bus R&#224;pid"
"1649",1888832,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0225",1874441,"En aquesta expedició es realitza reserva de places per a transport escolar"
"1652",1874718,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874726,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874731,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874734,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"0804",1880199,"Servei a la demanda. Reserva pr&#232;via al tel&#232;fon 938862614 amb 24 hores d'antelaci&#243;."
"0800",1880317,"En aquesta expedició es realitza reserva de places per a transport escolar"
"1649",1888770,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888788,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0800",1880299,"En aquesta expedició es realitza reserva de places per a transport escolar"
"0225",1874397,"Per les Universitats/Palau Reial"
"0123",1878138,"Nits"
"0123",1878144,"Nits"
"1794",1881964,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"1794",1881972,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"1605",1892720,"Excepte festius local de Barcelona"
"1649",1892719,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0965",1885092,"C&#224;mping El Solson&#232;s&#160;Pol. Ind. Santa Ll&#250;cia&#160;&#160;Pol. Ind. OliusPi de Sant Just (pl. Olivera)(aquestes parades nom&#233;s s'efectuen si es demanen previament)"
"0965",1885090,"C&#224;mping El Solson&#232;s&#160;Pol. Ind. Santa Ll&#250;cia&#160;&#160;Pol. Ind. OliusPi de Sant Just (pl. Olivera)(aquestes parades nom&#233;s s'efectuen si es demanen previament)"
"1649",1892680,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1794",1881968,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"0288",1891887,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891893,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891897,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0695",1887868,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0695",1887874,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0288",1891903,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891923,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891926,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891927,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"1688",1581574,"Dies tancament P. Aventura a les 19:00h"
"1688",1581575,"Dies tancament P. Aventura a les 20:00h"
"0850",1580177,"Servei a la demanda. Reserva prèvia al tlf. 609804976 amb 24 hores d'antelació"
"1836",1597075,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"0420",1597622,"Excepte festes locals a Barcelona"
"0577",1598120,"desembre, gener, febrer i març"
"0023",1598153,"Servei a la demanda. Reserva prèvia al tlf. 605246429 amb 24 hores d'antelació"
"0549",1598160,"Servei a la demanda. Reserva prèvia al tlf. 699913581 amb 24 hores d'antelació"
"0577",1598368,"desembre, gener, febrer i març"
"0396",1596776,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0396",1596780,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0151",1596816,"Dies lectius de la UAB"
"0443",1598640,"Servei a la demanda. Reserva prèvia al tlf. 659104575 amb 24 hores d'antelació"
"1751",1598704,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0539",1598706,"Dia de mercat a Olot"
"1493",1599454,"Divendres de classe del curs universitari"
"1624",1600244,"."
"0023",1599643,"Servei a la demanda. Reserva prèvia al tlf. 605246429 amb 24 hores d'antelació"
"1026",1599646,"Servei a la demanda. Reserva prèvia al tlf. 656804498 amb 24 hores d'antelació"
"0342",1598888,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1624",1599293,"."
"1658",1604649,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1661",1605081,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0339",1605141,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0339",1605142,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0406",1605144,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0217",1605155,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1662",1605174,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1662",1605175,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1750",1605503,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1782",1605508,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"0402",1603660,"Servei a la demanda. Reserva prèvia al tlf. 938912561 abans de les 19.00h del dia anterior a la data del viatge"
"1624",1603818,"."
"1624",1603825,"."
"1751",1603836,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1624",1603850,"."
"0664",1595420,"Mercat a l'Arboç"
"0420",1595547,"Enllaça amb la línia de Pontons en sentit Barcelona"
"1782",1595097,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"0151",1594138,"Dies lectius de la UAB"
"0848",1594193,"Servei a la demanda. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"0226",1594252,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0582",1594338,"Expedició que forma part del Bus Exprés e6 Vilafranca-Barcelona"
"0535",1594510,"Dia de mercat a Olot"
"1830",1606830,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"1830",1606836,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"1624",1601135,"."
"0580",1602578,"Parades a la demanda: Querol. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"1658",1601555,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0311",1583442,"Servei a la demanda. Reserva prèvia al tlf. 938662121 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"0410",1583679,"Dies d'obertura de Port Aventura fins a les 22:00h"
"0661",1585927,"Expedicions a la demanda: Osor-Anglès. Reserva prèvia al tlf. 972204868 amb 24 hores d'antelació"
"1661",1586022,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0223",1586129,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0223",1586132,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0405",1586205,"Servei a la demanda de dilluns a divendres. Reserva prèvia al tlf. 607848926 fins a les 17.00h del dia anterior a la data del viatge"
"0580",1593941,"Parades a la demanda: Querol. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"0731",1586349,"Mentre el Balneari és obert"
"1632",1593557,"Parades a la demanda: Port Aventura. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"0414",1586589,"Expedicions a la demanda: tram entre La Pobla de Lillet i Berga. Reserva prèvia al tlf. 902422242"
"0151",1584292,"Dies lectius de la UAB"
"0524",1586621,"Reserva d'un màxim de 30 places per transport escolar"
"1661",1588295,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1661",1588298,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0582",1584622,"Excepte festes locals a Barcelona"
"0420",1591964,"Excepte festes locals a Barcelona"
"0410",1588794,"Dies d'obertura de Port Aventura fins a les 20:00"
"0396",1592304,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0549",1587669,"Servei a la demanda. Reserva prèvia al tlf. 699913581 amb 24 hores d'antelació"
"0839",1587676,"Servei a la demanda. Reserva prèvia al tlf. 608833544 amb 24 hores d'antelació"
"0845",1587678,"Servei a la demanda. Reserva prèvia al tlf. 630358376 amb 24 hores d'antelació"
"0849",1587684,"Servei a la demanda. Reserva prèvia al tlf. 667562705 abans de les 13.00h del dia anterior a la data del viatge"
"0842",1587745,"Servei a la demanda. Reserva prèvia al tlf. 618257250 amb 24 hores d'antelació"
"0844",1587749,"Servei a la demanda. Reserva prèvia al tlf. 630358376 amb 24 hores d'antelació"
"0852",1587754,"Servei a la demanda. Reserva prèvia al tlf. 973681115 amb 24 hores d'antelació"
"1659",1587816,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0151",1592657,"Dies lectius de la UAB"
"0151",1592675,"Dies lectius de la UAB"
"1721",1592683,"No es podrà fer ús d'aquest servei si no s'ha concertat prèviament"
"0410",1589293,"Dies d'obertura de Port Aventura fins a les 21:00h"
"0151",1589337,"Dies lectius de la UAB"
"0151",1589338,"Dies lectius de la UAB"
"0736",1587863,"Servei a la demanda. Reserva prèvia al tlf. 973623078 amb 24 hores d'antelació"
"0226",1589450,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1546",1611667,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"1546",1611671,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"1624",1610343,"."
"1624",1610352,"."
"1624",1610356,"."
"1624",1610373,"."
"1624",1610380,"."
"1624",1610389,"."
"1624",1610394,"."
"1624",1610410,"."
"0662",1610615,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0662",1610617,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0662",1610620,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0662",1610624,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0662",1610630,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1833",1608485,"Servei a la demanda. Reserva prèvia al tlf. 647670506 amb 24 hores d'antelació"
"0226",1608626,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0469",1608630,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1659",1608637,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0396",1609164,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"1835",1610514,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1033",1673754,"A Xerta transbord amb l&#237;nia Mora d'Ebre - Tortosa"
"0298",1674166,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0298",1674170,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1147",1675827,"Parades a la demanda: Residència Can Serra. Reserva prèvia al tlf. 937713017 fins a les 14.00h del dia anterior a la data del viatge"
"0892",1674230,"Servei a la demanda. Reserva prèvia al tlf. 900106848 abans de les 13.00h del dia anterior a la data del viatge"
"1753",1672666,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1753",1672669,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1753",1672672,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1200",1676429,"Dies lectius de la UAB"
"1839",1672861,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1821",1673154,"Divendres feiners del 01/07 al 30/09"
"0165",1677092,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678833,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678837,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0153",1677386,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160; Prohibici&#243; no efectiva per algunes expedicions ."
"0153",1677390,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160; Prohibici&#243; no efectiva per algunes expedicions ."
"0153",1677393,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160; Prohibici&#243; no efectiva per algunes expedicions ."
"1674",1668018,"Av.St.Jordi, La Plana i Pl.Gala Placidia enlla&#231; intermodal amb altres serveis de pas"
"1674",1668021,"Av.St.Jordi, La Plana i Pl.Gala Placidia enlla&#231; intermodal amb altres serveis de pas"
"1050",1666753,"No circula el 24/12 ni el 31/12"
"1050",1666756,"No circula el 24/12 ni el 31/12"
"1668",1668781,"Servei a la demanda. Reserva prèvia al tlf. 629742020 amb 24 hores d'antelació"
"1747",1671083,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1557",1800883,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0067",1800954,"Parades a la demanda: Gran Via - Balmes (BCN), Pl.Valldaura i Estació de Bus/FGC de Manresa els dissabtes, diumenges i festius. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1364",1800961,"Parades a la demanda: Gran Via - Balmes (BCN), Pl.Valldaura i Estació de Bus/FGC de Manresa els dissabtes, diumenges i festius. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1364",1800962,"Parades a la demanda: Gran Via - Balmes (BCN), Pl.Valldaura i Estació de Bus/FGC de Manresa els dissabtes, diumenges i festius. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1834",1671642,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1834",1671644,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1840",1671662,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1840",1671665,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1558",1667872,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"1558",1667875,"Nits"
"0704",1655643,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655656,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655658,"Servei a demanda a les parades:&#10;&#10;3-Cementiri&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;15-Montaltparc (c. Montseny- c. Cad&#237;)&#10;&#10;16-Les &#192;nimes (Costa Brava &#8211; Costa Daurada)&#10;&#10;&#160;"
"0253",1650765,"Servei a la demanda de dilluns a divendres. Reserva prèvia al tlf. 607848926 fins a les 17.00h del dia anterior a la data del viatge"
"0704",1655683,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0540",1653223,"O últim dia de classe setmanal"
"0055",1681273,"I festes locals a Barcelona"
"0055",1681276,"Excepte festes locals a Barcelona"
"0055",1681279,"Excepte festes locals a Barcelona"
"0055",1681281,"I festes locals a Barcelona"
"0055",1681284,"I festes locals a Barcelona"
"0055",1681299,"I festes locals a Barcelona"
"0055",1681307,"Excepte festes locals a Barcelona"
"0055",1681323,"Excepte festes locals a Barcelona"
"0055",1681328,"Excepte festes locals a Barcelona"
"0055",1681330,"Excepte festes locals a Barcelona"
"0055",1681338,"I festes locals a Barcelona"
"0055",1681351,"I festes locals a Barcelona"
"0055",1681358,"Excepte festes locals a Barcelona"
"0055",1681360,"Excepte festes locals a Barcelona"
"0055",1681367,"Excepte festes locals a Barcelona"
"0055",1681376,"I festes locals a Barcelona"
"0055",1681382,"I festes locals a Barcelona"
"0055",1681385,"Excepte festes locals a Barcelona"
"0055",1681395,"Excepte festes locals a Barcelona"
"0260",1683121,"Nits de dissabte a diumenge"
"0532",1684953,"Parades a la demanda: Llumbreres. Reserva prèvia al tlf. 937780088 amb 24 hores d'antelació"
"0532",1684960,"Parades a la demanda: Llumbreres. Reserva prèvia al tlf. 937780088 amb 24 hores d'antelació"
"0532",1684961,"Parades a la demanda: Llumbreres. Reserva prèvia al tlf. 937780088 amb 24 hores d'antelació"
"0392",1680639,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"0392",1680642,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"0747",1662615,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0747",1662619,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0747",1662620,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0574",1662674,"Servei a la demanda. Reserva prèvia al tlf. 938892577 fins a les 18.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0322",1656696,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656699,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
